"","lon","lat","id"
"2176",-71.75,-6.75,"lowlat"
"2177",-50.25,-9.75,"lowlat"
"2178",-52.75,-14.25,"lowlat"
"2179",-41.25,-15.25,"lowlat"
"2180",-61.75,-6.25,"lowlat"
"2181",-40.25,-15.25,"lowlat"
"2182",-35.75,-9.25,"lowlat"
"2183",-71.75,-4.75,"lowlat"
"2184",-49.25,-11.75,"lowlat"
"2185",-63.75,-5.75,"lowlat"
"2186",-50.75,-11.25,"lowlat"
"2187",-62.75,-9.75,"lowlat"
"2188",-71.25,-8.75,"lowlat"
"2189",-51.25,-11.25,"lowlat"
"2190",-51.75,-13.75,"lowlat"
"2191",-56.25,-10.25,"lowlat"
"2192",-42.25,-16.75,"lowlat"
"2193",-38.75,-10.25,"lowlat"
"2194",-54.75,-13.25,"lowlat"
"2195",-65.75,-7.25,"lowlat"
"2196",-63.25,-7.25,"lowlat"
"2197",-63.25,-9.25,"lowlat"
"2198",-62.75,-5.25,"lowlat"
"2199",-41.25,-16.25,"lowlat"
"2200",-40.75,-14.25,"lowlat"
"2201",-61.25,-11.75,"lowlat"
"2202",-61.25,-5.25,"lowlat"
"2203",-59.75,-5.25,"lowlat"
"2204",-60.75,-11.75,"lowlat"
"2205",-50.25,-13.25,"lowlat"
"2206",-48.75,-13.25,"lowlat"
"2207",-41.75,-15.75,"lowlat"
"2208",-57.25,-5.25,"lowlat"
"2209",-40.75,-13.75,"lowlat"
"2210",-56.75,-5.25,"lowlat"
"2211",-57.75,-11.75,"lowlat"
"2212",-48.75,-12.75,"lowlat"
"2213",-39.25,-16.25,"lowlat"
"2214",-72.25,-5.25,"lowlat"
"2215",-52.75,-32.25,"midlat"
"2216",-53.75,-14.25,"lowlat"
"2217",-60.75,-13.25,"lowlat"
"2218",-53.25,-32.25,"midlat"
"2219",-40.25,-13.25,"lowlat"
"2220",-52.25,-11.75,"lowlat"
"2221",-72.25,-8.75,"lowlat"
"2222",-41.25,-12.75,"lowlat"
"2223",-60.75,-10.25,"lowlat"
"2224",-61.75,-12.75,"lowlat"
"2225",-55.75,-10.75,"lowlat"
"2226",-58.75,-6.25,"lowlat"
"2227",-43.25,-14.75,"lowlat"
"2228",-52.25,-13.75,"lowlat"
"2229",-44.75,-9.75,"lowlat"
"2230",-46.25,-11.75,"lowlat"
"2231",-53.75,-15.25,"lowlat"
"2232",-46.25,-14.25,"lowlat"
"2233",-65.75,-5.25,"lowlat"
"2234",-46.25,-11.25,"lowlat"
"2235",-60.75,-5.75,"lowlat"
"2236",-60.25,-5.75,"lowlat"
"2237",-40.75,-16.25,"lowlat"
"2238",-58.75,-9.75,"lowlat"
"2239",-51.25,-13.25,"lowlat"
"2240",-71.75,-7.75,"lowlat"
"2241",-37.75,-11.75,"lowlat"
"2242",-60.75,-9.25,"lowlat"
"2243",-69.25,-8.25,"lowlat"
"2244",-64.75,-8.75,"lowlat"
"2245",-55.25,-9.75,"lowlat"
"2246",-62.75,-8.75,"lowlat"
"2247",-57.75,-5.25,"lowlat"
"2248",-41.25,-11.25,"lowlat"
"2249",-71.75,-7.25,"lowlat"
"2250",-67.25,-8.25,"lowlat"
"2251",-72.75,-7.25,"lowlat"
"2252",-64.75,-8.25,"lowlat"
"2253",-48.25,-12.75,"lowlat"
"2254",-59.25,-11.25,"lowlat"
"2255",-48.25,-8.25,"lowlat"
"2256",-51.25,-12.25,"lowlat"
"2257",-57.25,-11.25,"lowlat"
"2258",-47.25,-10.25,"lowlat"
"2259",-51.75,-9.75,"lowlat"
"2260",-68.75,-7.75,"lowlat"
"2261",-60.25,-8.25,"lowlat"
"2262",-67.25,-7.75,"lowlat"
"2263",-66.75,-7.75,"lowlat"
"2264",-52.75,-11.25,"lowlat"
"2265",-54.25,-13.75,"lowlat"
"2266",-73.25,-8.25,"lowlat"
"2267",-48.75,-11.75,"lowlat"
"2268",-70.25,-9.25,"lowlat"
"2269",-37.25,-8.75,"lowlat"
"2270",-53.75,-6.75,"lowlat"
"2271",-64.25,-12.25,"lowlat"
"2272",-66.75,-9.25,"lowlat"
"2273",-70.25,-6.75,"lowlat"
"2274",-59.25,-14.75,"lowlat"
"2275",-71.75,-6.25,"lowlat"
"2276",-71.25,-8.25,"lowlat"
"2277",-55.75,-12.75,"lowlat"
"2278",-63.75,-7.25,"lowlat"
"2279",-41.75,-16.25,"lowlat"
"2280",-47.25,-9.25,"lowlat"
"2281",-46.75,-9.25,"lowlat"
"2282",-71.25,-6.25,"lowlat"
"2283",-70.75,-6.25,"lowlat"
"2284",-70.25,-6.25,"lowlat"
"2285",-51.75,-15.25,"lowlat"
"2286",-51.25,-15.25,"lowlat"
"2287",-47.25,-8.75,"lowlat"
"2288",-63.75,-6.75,"lowlat"
"2289",-39.75,-16.25,"lowlat"
"2290",-50.25,-8.25,"lowlat"
"2291",-39.75,-15.75,"lowlat"
"2292",-52.75,-14.75,"lowlat"
"2293",-62.25,-6.75,"lowlat"
"2294",-60.25,-6.75,"lowlat"
"2295",-61.75,-10.75,"lowlat"
"2296",-60.75,-8.25,"lowlat"
"2297",-48.75,-9.75,"lowlat"
"2298",-64.75,-6.25,"lowlat"
"2299",-60.25,-13.25,"lowlat"
"2300",-42.25,-15.25,"lowlat"
"2301",-47.25,-14.75,"lowlat"
"2302",-62.25,-6.25,"lowlat"
"2303",-46.25,-14.75,"lowlat"
"2304",-52.75,-7.25,"lowlat"
"2305",-56.25,-10.75,"lowlat"
"2306",-55.75,-13.25,"lowlat"
"2307",-43.75,-14.75,"lowlat"
"2308",-45.25,-9.75,"lowlat"
"2309",-68.75,-9.75,"lowlat"
"2310",-47.75,-11.75,"lowlat"
"2311",-59.25,-10.25,"lowlat"
"2312",-70.75,-6.75,"lowlat"
"2313",-62.75,-5.75,"lowlat"
"2314",-45.75,-14.25,"lowlat"
"2315",-65.25,-5.25,"lowlat"
"2316",-58.25,-14.75,"lowlat"
"2317",-57.75,-14.75,"lowlat"
"2318",-59.25,-5.75,"lowlat"
"2319",-52.75,-13.25,"lowlat"
"2320",-51.75,-13.25,"lowlat"
"2321",-62.25,-5.25,"lowlat"
"2322",-48.25,-13.75,"lowlat"
"2323",-70.25,-4.25,"lowlat"
"2324",-57.25,-5.75,"lowlat"
"2325",-59.25,-12.25,"lowlat"
"2326",-45.75,-13.75,"lowlat"
"2327",-47.75,-6.75,"lowlat"
"2328",-51.75,-12.75,"lowlat"
"2329",-48.25,-13.25,"lowlat"
"2330",-42.25,-13.75,"lowlat"
"2331",-59.25,-11.75,"lowlat"
"2332",-68.75,-10.75,"lowlat"
"2333",-49.75,-12.75,"lowlat"
"2334",-53.75,-12.25,"lowlat"
"2335",-58.25,-13.75,"lowlat"
"2336",-65.75,-6.25,"lowlat"
"2337",-65.25,-6.25,"lowlat"
"2338",-54.25,-11.75,"lowlat"
"2339",-58.75,-11.25,"lowlat"
"2340",-50.75,-12.25,"lowlat"
"2341",-39.75,-13.25,"lowlat"
"2342",-61.75,-10.25,"lowlat"
"2343",-50.25,-11.75,"lowlat"
"2344",-56.75,-10.75,"lowlat"
"2345",-60.25,-6.25,"lowlat"
"2346",-53.25,-11.25,"lowlat"
"2347",-45.75,-12.25,"lowlat"
"2348",-64.25,-5.75,"lowlat"
"2349",-45.75,-9.75,"lowlat"
"2350",-59.25,-8.25,"lowlat"
"2351",-63.75,-12.25,"lowlat"
"2352",-49.25,-27.75,"midlat"
"2353",-45.75,-11.75,"lowlat"
"2354",-59.75,-9.75,"lowlat"
"2355",-65.75,-9.25,"lowlat"
"2356",-57.25,-12.75,"lowlat"
"2357",-58.25,-12.75,"lowlat"
"2358",-63.75,-9.25,"lowlat"
"2359",-64.75,-9.25,"lowlat"
"2360",-56.75,-9.75,"lowlat"
"2361",-56.25,-9.75,"lowlat"
"2362",-72.25,-7.75,"lowlat"
"2363",-72.75,-7.75,"lowlat"
"2364",-62.25,-9.25,"lowlat"
"2365",-55.75,-9.75,"lowlat"
"2366",-61.25,-9.25,"lowlat"
"2367",-71.25,-7.75,"lowlat"
"2368",-63.25,-8.75,"lowlat"
"2369",-60.25,-9.25,"lowlat"
"2370",-72.25,-7.25,"lowlat"
"2371",-51.25,-10.25,"lowlat"
"2372",-66.25,-8.25,"lowlat"
"2373",-65.75,-8.25,"lowlat"
"2374",-37.25,-11.25,"lowlat"
"2375",-49.25,-12.75,"lowlat"
"2376",-40.75,-13.25,"lowlat"
"2377",-47.75,-12.75,"lowlat"
"2378",-49.25,-9.75,"lowlat"
"2379",-69.75,-7.75,"lowlat"
"2380",-48.75,-10.25,"lowlat"
"2381",-63.25,-8.25,"lowlat"
"2382",-40.75,-10.75,"lowlat"
"2383",-58.75,-8.75,"lowlat"
"2384",-67.75,-7.75,"lowlat"
"2385",-40.25,-12.75,"lowlat"
"2386",-51.25,-7.25,"lowlat"
"2387",-59.75,-6.25,"lowlat"
"2388",-46.25,-12.25,"lowlat"
"2389",-49.25,-14.25,"lowlat"
"2390",-60.75,-12.75,"lowlat"
"2391",-69.25,-9.75,"lowlat"
"2392",-54.75,-31.25,"midlat"
"2393",-58.75,-8.25,"lowlat"
"2394",-58.25,-8.25,"lowlat"
"2395",-44.25,-9.75,"lowlat"
"2396",-55.25,-15.25,"lowlat"
"2397",-68.25,-8.75,"lowlat"
"2398",-72.75,-6.25,"lowlat"
"2399",-42.75,-16.25,"lowlat"
"2400",-64.25,-7.25,"lowlat"
"2401",-42.25,-16.25,"lowlat"
"2402",-55.75,-14.75,"lowlat"
"2403",-48.25,-15.75,"lowlat"
"2404",-52.25,-15.25,"lowlat"
"2405",-59.75,-14.25,"lowlat"
"2406",-49.25,-8.75,"lowlat"
"2407",-65.75,-6.75,"lowlat"
"2408",-39.75,-16.75,"lowlat"
"2409",-48.75,-15.25,"lowlat"
"2410",-59.75,-7.25,"lowlat"
"2411",-48.25,-15.25,"lowlat"
"2412",-55.75,-14.25,"lowlat"
"2413",-50.75,-8.25,"lowlat"
"2414",-39.25,-16.75,"lowlat"
"2415",-47.75,-15.25,"lowlat"
"2416",-60.75,-6.75,"lowlat"
"2417",-61.25,-8.25,"lowlat"
"2418",-54.25,-14.25,"lowlat"
"2419",-56.25,-13.75,"lowlat"
"2420",-64.25,-6.25,"lowlat"
"2421",-71.25,-5.25,"lowlat"
"2422",-45.75,-8.25,"lowlat"
"2423",-46.75,-14.75,"lowlat"
"2424",-53.25,-7.25,"lowlat"
"2425",-55.25,-13.75,"lowlat"
"2426",-57.75,-10.75,"lowlat"
"2427",-52.25,-31.75,"midlat"
"2428",-64.75,-5.75,"lowlat"
"2429",-53.75,-11.25,"lowlat"
"2430",-45.25,-12.25,"lowlat"
"2431",-59.75,-8.25,"lowlat"
"2432",-63.75,-7.75,"lowlat"
"2433",-53.25,-13.75,"lowlat"
"2434",-42.75,-14.75,"lowlat"
"2435",-66.75,-5.25,"lowlat"
"2436",-62.75,-12.25,"lowlat"
"2437",-66.25,-7.25,"lowlat"
"2438",-38.75,-8.25,"lowlat"
"2439",-61.25,-12.25,"lowlat"
"2440",-58.75,-5.75,"lowlat"
"2441",-58.25,-5.75,"lowlat"
"2442",-40.25,-14.25,"lowlat"
"2443",-41.75,-14.25,"lowlat"
"2444",-42.25,-14.25,"lowlat"
"2445",-48.75,-27.25,"midlat"
"2446",-60.75,-5.25,"lowlat"
"2447",-60.25,-5.25,"lowlat"
"2448",-57.25,-12.25,"lowlat"
"2449",-36.75,-7.75,"lowlat"
"2450",-62.75,-4.75,"lowlat"
"2451",-62.25,-4.75,"lowlat"
"2452",-46.75,-6.75,"lowlat"
"2453",-58.75,-11.75,"lowlat"
"2454",-58.25,-11.75,"lowlat"
"2455",-56.75,-11.75,"lowlat"
"2456",-56.25,-11.75,"lowlat"
"2457",-60.25,-13.75,"lowlat"
"2458",-44.75,-13.25,"lowlat"
"2459",-41.25,-13.25,"lowlat"
"2460",-44.25,-13.25,"lowlat"
"2461",-58.25,-11.25,"lowlat"
"2462",-67.75,-10.25,"lowlat"
"2463",-51.25,-11.75,"lowlat"
"2464",-61.25,-10.25,"lowlat"
"2465",-50.75,-11.75,"lowlat"
"2466",-51.75,-27.75,"midlat"
"2467",-51.25,-14.25,"lowlat"
"2468",-49.75,-11.75,"lowlat"
"2469",-46.25,-9.75,"lowlat"
"2470",-73.25,-6.75,"lowlat"
"2471",-55.25,-6.75,"lowlat"
"2472",-54.75,-6.75,"lowlat"
"2473",-69.75,-9.75,"lowlat"
"2474",-47.25,-11.75,"lowlat"
"2475",-66.25,-9.25,"lowlat"
"2476",-70.25,-8.75,"lowlat"
"2477",-61.25,-5.75,"lowlat"
"2478",-48.75,-11.25,"lowlat"
"2479",-59.25,-9.75,"lowlat"
"2480",-68.75,-8.75,"lowlat"
"2481",-45.75,-11.25,"lowlat"
"2482",-70.75,-8.25,"lowlat"
"2483",-70.25,-8.25,"lowlat"
"2484",-69.75,-8.25,"lowlat"
"2485",-67.25,-8.75,"lowlat"
"2486",-61.75,-9.25,"lowlat"
"2487",-66.25,-8.75,"lowlat"
"2488",-46.25,-10.75,"lowlat"
"2489",-63.75,-8.75,"lowlat"
"2490",-43.25,-11.25,"lowlat"
"2491",-50.25,-10.25,"lowlat"
"2492",-54.75,-9.75,"lowlat"
"2493",-40.25,-11.25,"lowlat"
"2494",-57.75,-9.25,"lowlat"
"2495",-73.25,-7.25,"lowlat"
"2496",-72.25,-6.75,"lowlat"
"2497",-55.75,-11.75,"lowlat"
"2498",-62.75,-8.25,"lowlat"
"2499",-62.25,-8.25,"lowlat"
"2500",-70.25,-7.75,"lowlat"
"2501",-53.25,-9.75,"lowlat"
"2502",-59.75,-8.75,"lowlat"
"2503",-46.25,-10.25,"lowlat"
"2504",-50.75,-9.75,"lowlat"
"2505",-41.25,-10.75,"lowlat"
"2506",-52.75,-31.75,"midlat"
"2507",-58.25,-10.75,"lowlat"
"2508",-44.25,-14.75,"lowlat"
"2509",-49.75,-14.25,"lowlat"
"2510",-42.75,-8.25,"lowlat"
"2511",-71.25,-9.25,"lowlat"
"2512",-41.75,-12.75,"lowlat"
"2513",-37.25,-10.75,"lowlat"
"2514",-69.25,-7.25,"lowlat"
"2515",-54.75,-15.25,"lowlat"
"2516",-41.75,-16.75,"lowlat"
"2517",-63.25,-7.75,"lowlat"
"2518",-42.75,-16.75,"lowlat"
"2519",-45.75,-16.25,"lowlat"
"2520",-53.25,-15.25,"lowlat"
"2521",-57.25,-14.75,"lowlat"
"2522",-65.25,-7.25,"lowlat"
"2523",-64.75,-7.25,"lowlat"
"2524",-37.25,-10.25,"lowlat"
"2525",-36.75,-10.25,"lowlat"
"2526",-53.75,-8.25,"lowlat"
"2527",-40.75,-16.75,"lowlat"
"2528",-49.75,-8.75,"lowlat"
"2529",-60.75,-7.25,"lowlat"
"2530",-37.75,-9.75,"lowlat"
"2531",-49.75,-15.25,"lowlat"
"2532",-64.25,-6.75,"lowlat"
"2533",-46.25,-8.75,"lowlat"
"2534",-53.25,-14.75,"lowlat"
"2535",-68.75,-6.25,"lowlat"
"2536",-62.75,-6.75,"lowlat"
"2537",-46.25,-15.25,"lowlat"
"2538",-61.75,-6.75,"lowlat"
"2539",-49.25,-8.25,"lowlat"
"2540",-61.25,-6.75,"lowlat"
"2541",-43.75,-15.25,"lowlat"
"2542",-49.75,-14.75,"lowlat"
"2543",-49.25,-14.75,"lowlat"
"2544",-70.75,-5.25,"lowlat"
"2545",-41.75,-15.25,"lowlat"
"2546",-45.25,-8.25,"lowlat"
"2547",-44.75,-8.25,"lowlat"
"2548",-67.75,-9.75,"lowlat"
"2549",-57.25,-10.75,"lowlat"
"2550",-68.25,-9.75,"lowlat"
"2551",-69.75,-7.25,"lowlat"
"2552",-38.25,-10.75,"lowlat"
"2553",-53.75,-13.75,"lowlat"
"2554",-71.25,-4.75,"lowlat"
"2555",-67.75,-5.25,"lowlat"
"2556",-42.25,-14.75,"lowlat"
"2557",-66.25,-5.25,"lowlat"
"2558",-58.75,-12.75,"lowlat"
"2559",-51.25,-13.75,"lowlat"
"2560",-51.75,-6.75,"lowlat"
"2561",-49.25,-13.75,"lowlat"
"2562",-55.25,-12.75,"lowlat"
"2563",-63.25,-5.25,"lowlat"
"2564",-57.75,-5.75,"lowlat"
"2565",-49.25,-27.25,"midlat"
"2566",-47.25,-7.25,"lowlat"
"2567",-61.75,-5.25,"lowlat"
"2568",-47.75,-13.75,"lowlat"
"2569",-58.75,-5.25,"lowlat"
"2570",-49.75,-13.25,"lowlat"
"2571",-56.25,-12.25,"lowlat"
"2572",-55.75,-12.25,"lowlat"
"2573",-43.75,-13.75,"lowlat"
"2574",-69.75,-3.75,"lowlat"
"2575",-57.25,-11.75,"lowlat"
"2576",-69.75,-10.75,"lowlat"
"2577",-46.25,-13.25,"lowlat"
"2578",-45.75,-13.25,"lowlat"
"2579",-45.25,-13.25,"lowlat"
"2580",-35.25,-7.75,"lowlat"
"2581",-47.75,-6.25,"lowlat"
"2582",-41.75,-13.25,"lowlat"
"2583",-67.25,-10.25,"lowlat"
"2584",-52.75,-11.75,"lowlat"
"2585",-51.75,-11.75,"lowlat"
"2586",-65.75,-9.75,"lowlat"
"2587",-66.75,-9.75,"lowlat"
"2588",-65.75,-5.75,"lowlat"
"2589",-65.25,-5.75,"lowlat"
"2590",-52.25,-9.25,"lowlat"
"2591",-50.75,-14.25,"lowlat"
"2592",-44.75,-14.75,"lowlat"
"2593",-53.25,-31.75,"midlat"
"2594",-70.75,-9.25,"lowlat"
"2595",-55.25,-10.75,"lowlat"
"2596",-45.25,-11.75,"lowlat"
"2597",-52.75,-31.25,"midlat"
"2598",-64.25,-9.25,"lowlat"
"2599",-53.75,-10.75,"lowlat"
"2600",-47.75,-11.25,"lowlat"
"2601",-53.25,-10.75,"lowlat"
"2602",-51.25,-10.75,"lowlat"
"2603",-50.75,-10.75,"lowlat"
"2604",-50.25,-10.75,"lowlat"
"2605",-49.75,-10.75,"lowlat"
"2606",-58.25,-9.75,"lowlat"
"2607",-66.75,-8.75,"lowlat"
"2608",-57.25,-9.75,"lowlat"
"2609",-47.75,-10.75,"lowlat"
"2610",-52.25,-10.25,"lowlat"
"2611",-43.75,-11.25,"lowlat"
"2612",-45.75,-10.75,"lowlat"
"2613",-38.75,-11.75,"lowlat"
"2614",-50.75,-10.25,"lowlat"
"2615",-40.75,-11.25,"lowlat"
"2616",-57.25,-9.25,"lowlat"
"2617",-60.25,-8.75,"lowlat"
"2618",-61.75,-8.25,"lowlat"
"2619",-64.25,-8.25,"lowlat"
"2620",-63.75,-8.25,"lowlat"
"2621",-51.75,-30.25,"midlat"
"2622",-58.25,-9.25,"lowlat"
"2623",-69.25,-7.75,"lowlat"
"2624",-68.25,-7.75,"lowlat"
"2625",-46.75,-10.25,"lowlat"
"2626",-41.75,-10.75,"lowlat"
"2627",-53.25,-9.25,"lowlat"
"2628",-58.75,-10.75,"lowlat"
"2629",-67.25,-9.75,"lowlat"
"2630",-43.25,-8.25,"lowlat"
"2631",-66.25,-9.75,"lowlat"
"2632",-54.25,-31.75,"midlat"
"2633",-56.75,-15.25,"lowlat"
"2634",-37.75,-10.75,"lowlat"
"2635",-47.75,-9.75,"lowlat"
"2636",-68.25,-7.25,"lowlat"
"2637",-51.25,-9.25,"lowlat"
"2638",-55.75,-15.25,"lowlat"
"2639",-43.75,-9.75,"lowlat"
"2640",-72.25,-6.25,"lowlat"
"2641",-39.25,-10.25,"lowlat"
"2642",-51.75,-8.75,"lowlat"
"2643",-52.75,-15.25,"lowlat"
"2644",-56.75,-14.75,"lowlat"
"2645",-56.25,-14.75,"lowlat"
"2646",-39.75,-17.25,"lowlat"
"2647",-60.25,-14.25,"lowlat"
"2648",-53.25,-8.25,"lowlat"
"2649",-47.25,-15.75,"lowlat"
"2650",-40.25,-16.75,"lowlat"
"2651",-38.25,-9.75,"lowlat"
"2652",-47.75,-8.75,"lowlat"
"2653",-51.25,-8.25,"lowlat"
"2654",-49.25,-15.25,"lowlat"
"2655",-36.75,-9.75,"lowlat"
"2656",-50.25,-15.25,"lowlat"
"2657",-56.75,-7.75,"lowlat"
"2658",-71.75,-5.25,"lowlat"
"2659",-46.75,-15.25,"lowlat"
"2660",-59.25,-13.75,"lowlat"
"2661",-44.75,-15.25,"lowlat"
"2662",-48.75,-8.25,"lowlat"
"2663",-51.75,-7.75,"lowlat"
"2664",-51.25,-7.75,"lowlat"
"2665",-59.75,-13.25,"lowlat"
"2666",-37.25,-9.25,"lowlat"
"2667",-48.25,-14.75,"lowlat"
"2668",-47.75,-14.75,"lowlat"
"2669",-44.25,-8.25,"lowlat"
"2670",-71.75,-9.25,"lowlat"
"2671",-57.25,-15.25,"lowlat"
"2672",-46.25,-16.75,"lowlat"
"2673",-72.25,-4.75,"lowlat"
"2674",-48.75,-7.75,"lowlat"
"2675",-50.75,-27.75,"midlat"
"2676",-48.75,-14.25,"lowlat"
"2677",-67.25,-5.25,"lowlat"
"2678",-41.75,-14.75,"lowlat"
"2679",-57.25,-6.25,"lowlat"
"2680",-39.25,-8.25,"lowlat"
"2681",-56.75,-6.25,"lowlat"
"2682",-37.75,-8.25,"lowlat"
"2683",-37.25,-8.25,"lowlat"
"2684",-60.25,-12.25,"lowlat"
"2685",-52.25,-13.25,"lowlat"
"2686",-42.75,-14.25,"lowlat"
"2687",-48.75,-13.75,"lowlat"
"2688",-46.25,-7.25,"lowlat"
"2689",-50.25,-6.75,"lowlat"
"2690",-47.25,-13.75,"lowlat"
"2691",-63.75,-4.75,"lowlat"
"2692",-47.25,-6.75,"lowlat"
"2693",-53.75,-5.75,"lowlat"
"2694",-63.25,-4.75,"lowlat"
"2695",-43.25,-13.75,"lowlat"
"2696",-55.25,-12.25,"lowlat"
"2697",-69.25,-10.75,"lowlat"
"2698",-54.75,-12.25,"lowlat"
"2699",-46.75,-13.25,"lowlat"
"2700",-66.75,-4.25,"lowlat"
"2701",-53.25,-26.25,"midlat"
"2702",-59.25,-4.75,"lowlat"
"2703",-58.75,-4.75,"lowlat"
"2704",-70.25,-10.25,"lowlat"
"2705",-53.75,-11.75,"lowlat"
"2706",-49.75,-12.25,"lowlat"
"2707",-59.25,-10.75,"lowlat"
"2708",-62.25,-10.25,"lowlat"
"2709",-44.25,-12.75,"lowlat"
"2710",-43.75,-8.25,"lowlat"
"2711",-61.25,-6.25,"lowlat"
"2712",-39.25,-8.75,"lowlat"
"2713",-48.75,-12.25,"lowlat"
"2714",-43.75,-12.75,"lowlat"
"2715",-47.25,-12.25,"lowlat"
"2716",-42.25,-12.75,"lowlat"
"2717",-58.75,-10.25,"lowlat"
"2718",-54.25,-10.75,"lowlat"
"2719",-69.75,-8.75,"lowlat"
"2720",-57.75,-10.25,"lowlat"
"2721",-69.25,-8.75,"lowlat"
"2722",-42.25,-12.25,"lowlat"
"2723",-55.25,-10.25,"lowlat"
"2724",-42.25,-11.75,"lowlat"
"2725",-41.75,-11.75,"lowlat"
"2726",-41.25,-11.75,"lowlat"
"2727",-54.75,-10.25,"lowlat"
"2728",-57.75,-9.75,"lowlat"
"2729",-53.75,-10.25,"lowlat"
"2730",-65.75,-8.75,"lowlat"
"2731",-65.25,-8.75,"lowlat"
"2732",-49.25,-10.75,"lowlat"
"2733",-64.25,-8.75,"lowlat"
"2734",-39.25,-11.75,"lowlat"
"2735",-54.25,-9.75,"lowlat"
"2736",-53.75,-9.75,"lowlat"
"2737",-49.75,-10.25,"lowlat"
"2738",-65.25,-8.25,"lowlat"
"2739",-71.25,-7.25,"lowlat"
"2740",-60.75,-8.75,"lowlat"
"2741",-48.25,-10.25,"lowlat"
"2742",-58.75,-9.25,"lowlat"
"2743",-58.75,-15.75,"lowlat"
"2744",-50.75,-30.25,"midlat"
"2745",-51.25,-9.75,"lowlat"
"2746",-47.75,-10.25,"lowlat"
"2747",-42.25,-10.75,"lowlat"
"2748",-58.25,-8.75,"lowlat"
"2749",-72.75,-6.75,"lowlat"
"2750",-48.25,-12.25,"lowlat"
"2751",-47.75,-12.25,"lowlat"
"2752",-54.75,-11.25,"lowlat"
"2753",-57.75,-8.75,"lowlat"
"2754",-52.25,-29.75,"midlat"
"2755",-56.25,-15.25,"lowlat"
"2756",-45.75,-16.75,"lowlat"
"2757",-46.75,-9.75,"lowlat"
"2758",-43.75,-16.75,"lowlat"
"2759",-64.25,-7.75,"lowlat"
"2760",-51.25,-15.75,"lowlat"
"2761",-41.25,-17.25,"lowlat"
"2762",-40.75,-17.25,"lowlat"
"2763",-45.25,-16.25,"lowlat"
"2764",-56.25,-8.25,"lowlat"
"2765",-55.75,-8.25,"lowlat"
"2766",-55.25,-8.25,"lowlat"
"2767",-54.75,-8.25,"lowlat"
"2768",-54.25,-8.25,"lowlat"
"2769",-46.75,-15.75,"lowlat"
"2770",-45.75,-9.25,"lowlat"
"2771",-66.25,-6.75,"lowlat"
"2772",-44.75,-9.25,"lowlat"
"2773",-72.75,-5.75,"lowlat"
"2774",-51.75,-8.25,"lowlat"
"2775",-48.25,-8.75,"lowlat"
"2776",-50.75,-15.25,"lowlat"
"2777",-46.75,-8.75,"lowlat"
"2778",-49.25,-28.75,"midlat"
"2779",-45.75,-8.75,"lowlat"
"2780",-49.75,-8.25,"lowlat"
"2781",-45.25,-8.75,"lowlat"
"2782",-66.25,-6.25,"lowlat"
"2783",-56.75,-13.75,"lowlat"
"2784",-61.25,-13.25,"lowlat"
"2785",-44.25,-15.25,"lowlat"
"2786",-63.25,-6.25,"lowlat"
"2787",-63.75,-6.25,"lowlat"
"2788",-54.75,-7.25,"lowlat"
"2789",-62.75,-6.25,"lowlat"
"2790",-36.25,-9.25,"lowlat"
"2791",-48.75,-28.25,"midlat"
"2792",-52.75,-29.75,"midlat"
"2793",-66.25,-5.75,"lowlat"
"2794",-57.25,-6.75,"lowlat"
"2795",-50.25,-14.25,"lowlat"
"2796",-56.75,-6.75,"lowlat"
"2797",-37.75,-8.75,"lowlat"
"2798",-60.25,-12.75,"lowlat"
"2799",-57.75,-6.25,"lowlat"
"2800",-59.25,-12.75,"lowlat"
"2801",-47.25,-14.25,"lowlat"
"2802",-45.25,-14.25,"lowlat"
"2803",-44.25,-14.25,"lowlat"
"2804",-43.75,-14.25,"lowlat"
"2805",-67.75,-4.75,"lowlat"
"2806",-54.25,-6.25,"lowlat"
"2807",-48.25,-7.25,"lowlat"
"2808",-50.75,-6.75,"lowlat"
"2809",-49.75,-27.25,"midlat"
"2810",-45.75,-7.25,"lowlat"
"2811",-49.75,-6.75,"lowlat"
"2812",-45.25,-13.75,"lowlat"
"2813",-56.75,-12.25,"lowlat"
"2814",-44.25,-13.75,"lowlat"
"2815",-57.75,-12.25,"lowlat"
"2816",-37.25,-7.75,"lowlat"
"2817",-48.75,-26.75,"midlat"
"2818",-45.75,-6.75,"lowlat"
"2819",-61.75,-4.75,"lowlat"
"2820",-56.25,-5.25,"lowlat"
"2821",-70.25,-10.75,"lowlat"
"2822",-38.25,-7.75,"lowlat"
"2823",-69.25,-3.75,"lowlat"
"2824",-59.75,-4.75,"lowlat"
"2825",-55.25,-11.75,"lowlat"
"2826",-56.75,-11.25,"lowlat"
"2827",-56.25,-11.25,"lowlat"
"2828",-72.25,-9.25,"lowlat"
"2829",-49.25,-12.25,"lowlat"
"2830",-68.25,-10.25,"lowlat"
"2831",-71.75,-9.75,"lowlat"
"2832",-52.25,-27.75,"midlat"
"2833",-71.25,-9.75,"lowlat"
"2834",-62.75,-3.75,"lowlat"
"2835",-50.75,-5.25,"lowlat"
"2836",-58.25,-4.25,"lowlat"
"2837",-54.25,-11.25,"lowlat"
"2838",-54.75,-10.75,"lowlat"
"2839",-69.25,-9.25,"lowlat"
"2840",-67.25,-9.25,"lowlat"
"2841",-67.75,-9.25,"lowlat"
"2842",-52.25,-31.25,"midlat"
